abbe marron,0.58
abbe rouge,0.6402908333333334
abe mawon,0.58
abi,0.6680866666666665
abricot,0.724794666783784
abricot batard,0.724794666783784
abricot bord de mer,0.724794666783784
abricot marron,0.5769757868571429
abricot st-domingue,0.724794666783784
abricotier,0.6508835869166667
abricotier biitard,0.34636772182758624
abricotier de st-domingue,0.724794666783784
abricotier de st. domingue,0.724794666783784
abricotier des antilles,0.6508835869166667
acacia,0.767323963
acacia ,0.767323963
acacia de farnese,0.767323963
acacia du senegal,0.767323963
acacia jaune,0.767323963
acacia noir,0.767323963
acacia odorant,0.767323963
acacia piquant,0.767323963
acacia rouge,0.767323963
acacia savane ,0.767323963
acacia tordu,0.767323963
acaciajaune,0.767323963
acajou,0.5129892588000001
acajou ,0.4492285176000001
acajou a planches,0.461782064516129
acajou du honduras,0.5767500000000001
acajou du venezuela,0.5767500000000001
acajou etranger,0.5767500000000001
acajou femelle,0.461782064516129
acajou pays,0.5767500000000001
acajou sauvage,0.707446590909091
acajou-senti,0.461782064516129
acamat,0.8859998333333332
acnistus belladone,0.49806893333333335
acomat,0.7985242059561404
acomat marron,0.8859998333333332
acomat rouge,0.8859998333333332
acrocomia glouglou,0.5567344712
ahouai des antilles,0.72
aibor maurepasia,0.2937748082666667
akasee,0.767323963
akasya,0.767323963
aken,0.7831121739130434
aki,0.7104161422499999
akoma,0.7985242059561404
akoma blan,0.8859998333333332
akoma fran,0.8859998333333332
akoma jon,0.4628906666666667
akoma mawon,0.8859998333333332
akoma wouj,0.8859998333333332
alchornea bois-crapaud,0.4014223684210526
alerit,0.37437761538461534
aleurites,0.37437761538461534
alvaradoa,0.58
amande,0.5348598806396647
amandier,0.7783968815789473
amandier ,0.7783968815789473
amandier a grandes feuilles,0.7783968815789473
amandier a petites feuilles,0.7783968815789473
amandier agrandes feuilles,0.7783968815789473
amandier des indes,0.5348598806396647
amandier tropical,0.5348598806396647
ambo,0.7204301719259262
ameau,0.7269909090909089
amorette male,0.41188571428571424
amorette marron,0.41188571428571424
amouret,0.41188571428571424
amouret mal,0.41188571428571424
amouret mawon,0.41188571428571424
amourette,0.41188571428571424
amourette franche,0.41188571428571424
amyride,0.9625
amyris,0.9625
anacarde,0.4492285176000001
anacardier cajou,0.4492285176000001
anis des bois,0.3935
anis etoile marron,0.579213
anis marron,0.3935
anis mawon,0.3935
anis sauvage,0.3935
anis zetwal,0.579213
aniset,0.3935
anisette,0.3935
ano,0.7269909090909089
anone reticulee,0.4805487873846154
anone zombi,0.4805487873846154
aquin,0.7831121739130434
arabo,0.7204301719259262
arali gran fey,0.43866035000000003
aralie elevee,0.53
aralie grandes feuilles,0.43866035000000003
araucaria,0.4616527166944444
arbre a bombes,0.425212
arbre a caoutchouc,0.48206217120454553
arbre a corail,0.2937748082666667
arbre a pain,
arbre a petites feuilles,1.0138592452210524
arbre acorail,0.2937748082666667
arbre apain,0.6020925371626984
arbre apetites feuilles,1.0138592452210524
arbre au diable,0.34906134615625
arbre de pluie,0.5731017245700935
arbre de vie,1.1089285714285715
arbre soie,
arbre-a-fricasser,0.7104161422499999
arbre-a-savon,0.7677272727272728
areca,0.5567344712
arne veritable,0.794784788611111
arokariya,0.4616527166944444
aspidosperma amer-blanc,0.747806163136986
aulne,0.4774295555555556
aulne acumine,0.4774295555555556
aulne acumine typique,0.4774295555555556
aune,0.4774295555555556
avocat,0.5199304487179488
avocat marron,0.7685938541666666
avocatier,0.5199304487179488
ayitye,0.5834368875889329
bache marron,0.6321763141073171
badannier,0.5348598806396647
badanye,0.5348598806396647
bagage a collier,0.72
bagaj akolye,0.72
baie a ondes,1.0222122727272729
baie aonde,1.0222122727272729
balai de montagne,0.6829172864166668
balai four,0.7580427083333333
balai velours,0.7580427083333333
balata ,0.8677016639999999
balay fou,0.7580427083333333
balay mon,0.6829172864166668
bambou,
banann,
bananne,
bande,0.77
bannann,
bashe marron,0.6321763141073171
basilic arbre,0.767323963
bata kayman,0.7150626092794117
baton casse,0.8194038448275862
baton casse (h);,0.8194038448275862
baton de sorcier,0.2937748082666667
baton kas,0.8194038448275862
baton sosiye,0.2937748082666667
battre a caiman,0.7150626092794117
baume anglais,0.4827179655952381
baya hon,0.7903423909444445
bayahonde,0.7903423909444445
bayahonde francais,0.7903423909444445
bayahonde rouge,0.767323963
bayarone,0.7903423909444445
bayarone francais,0.7903423909444445
bayawonn,0.7903423909444445
bayawonn fran,0.7903423909444445
bayawonn wouj,0.767323963
bayonet,
bayonette,
bazek,0.6433056541961538
beladonn,0.49806893333333335
belladone,0.49806893333333335
belladone des antilles,0.49806893333333335
ben oleitere,0.261744
benzoliv,0.261744
benzolive,0.261744
bignolle,1.0138592452210524
biiton de sorcier,0.2937748082666667
bisiette marron,0.6088714444444445
biziyet mawon,0.6088714444444445
blimblin,0.5479506249999999
blinblin,0.5479506249999999
blinblin long,0.5479506249999999
blinblin longue,0.5479506249999999
bocconie bois-de-coq,
bois a baguettes,0.7581666666666667
bois a cochon,0.6016455747096774
bois acajou,1.0138592452210524
bois amda,0.5670581044878049
bois amer,0.45
bois amer blanc,0.747806163136986
bois ami,0.6950000000000001
bois arada,0.5670581044878049
bois bande,0.77
bois bay-rhum,0.9137500000000001
bois blanc,0.6412994365034015
bois blanc amer,0.747806163136986
bois blanc grandes feuilles,0.5969918575760871
bois bleu,0.8517857142857143
bois bourique,0.7580427083333333
bois bourrique,0.7580427083333333
bois bourro,0.67625
bois brulant,0.43199562162162164
bois ca,0.809873618
bois cabrit,0.6121936363636363
bois cabrite,0.6607672727272726
bois caca,0.7580427083333333
bois cachiman,0.4805487873846154
bois cachon,0.52
bois cachon marron,0.707633740375
bois caiman,0.7150626092794117
bois caleyon,0.8084724999999998
bois campeche,0.7529656368033963
bois canol,0.43866035000000003
bois canon,0.335197710137931
bois canot,0.3869290300689655
bois capable,0.7439239793076924
bois capitaine,0.643271923076923
bois carre,0.7309871428571428
bois cassave,0.68466
bois cassave sylvestre,0.59932
bois chandelle,0.9625
bois chapeau,0.5059529257777778
bois chene,0.6060884444444444
bois chique,0.5564973219886364
bois cochon,0.6138168701875
bois cochon marron,0.707633740375
bois codine,
bois collier,0.6680866666666665
bois come,0.63808921875
bois coq,0.7110485785789474
bois coq d'inde,
bois coq d’inde,
bois coraille,0.5670581044878049
bois corne,0.63808921875
bois cotelette,0.7069045790476193
bois couiller,0.7580427083333333
bois couleuvre,0.7440213541666667
bois coure,0.94
bois crapaud,0.5015394842105263
bois creole,1.0138592452210524
bois d'amour,0.8054416666666667
bois d'anjou,0.479330175
bois d'anneau,0.6879149410033422
bois d'argent,0.7580427083333333
bois d'ebene,0.885
bois d'encens,0.3190909090909091
bois d'homme,0.5158034375
bois d'inde,0.7557499999999999
bois d'inde francais,0.9137500000000001
bois d'inde marron,0.6180775454545454
bois d'ine,0.7557499999999999
bois d'ine franc,0.9137500000000001
bois d'ine francais,0.9137500000000001
bois d'ine marron,0.6180775454545454
bois d'ine petites feuilles,1.0138592452210524
bois d'orme,0.5158034375
bois d'ortie,0.77
bois d'ortie blanche,0.88
bois d'ortie rouge,0.88
bois de coq,
bois de couille,0.7580427083333333
bois de couilles,0.7580427083333333
bois de fer,0.7683905610824175
bois de fer blanc,0.7439239793076924
bois de graines,0.725
bois de graines noires,0.725
bois de graines noirs,0.725
bois de haut,0.724794666783784
bois de hetre,0.5158034375
bois de houx,0.3075
bois de lance,0.7789285714285714
bois de lance batard,0.7789285714285714
bois de lance franc,0.7789285714285714
bois de l’orme,0.5158034375
bois de rose,0.5564973219886364
bois de roux,0.724794666783784
bois de santanier,0.5056782500000001
bois de satanico,0.5056782500000001
bois de satanier,0.5056782500000001
bois de savane,0.5592691787926829
bois de soie,0.33398823425
bois de soie marron,0.3
bois de sureau,0.3935
bois de tremble,0.6016566000000001
bois dentelle,
bois dents marron,0.635
bois diou,0.6459263856357944
bois diou marron,0.5670581044878049
bois douleur,0.558
bois du sip,0.6706337565
bois d’amour,0.8054416666666667
bois d’anjou,0.52
bois d’argent,0.7580427083333333
bois d’encens,0.3190909090909091
bois d’homme,0.5158034375
bois d’inde,0.6561236609943182
bois d’inde francais,0.9137500000000001
bois d’ine,0.6561236609943182
bois d’ine franc,0.9137500000000001
bois d’ine francais,0.9137500000000001
bois d’ine petites feuilles,1.0138592452210524
bois d’orme,0.42134366454230765
bois eachon,0.707633740375
bois ebene,0.5693859890737707
bois ecorce,0.7395576923076923
bois enapaud,0.4014223684210526
bois epineux,0.6541455593210783
bois espagnol,0.79
bois felide,0.7580427083333333
bois fer blanc,0.7439239793076924
bois fer marron,0.7678700211351353
bois fetide,0.7580427083333333
bois feuilles blanches,0.5938206025423727
bois fourrni,0.707446590909091
bois franc,0.79
bois frene,0.39459445437499996
bois galle,0.7395576923076923
bois garcon,0.47053999999999996
bois graine,0.579213
bois graine noire,0.579213
bois gresse,0.7209121795
bois gri-gri,0.8033333333333335
bois grigri,0.7242790279275363
bois gris,0.6452247225217391
bois gris-gris,0.6452247225217391
bois guepes,0.5149155396734696
bois haut-gout,0.7557499999999999
bois huile,0.8677016639999999
bois iezard,0.5592691787926829
bois immortel,0.2937748082666667
bois immortel vrai,0.2937748082666667
bois ivrant,0.6933333333333334
bois jambette,0.561
bois jaune,0.7857404545454546
bois jaunisse,
bois jean louis,0.77
bois la fievre,0.94
bois lait,0.4535053218108108
bois lait femelle,0.47501502199999995
bois lait mille,0.5247747164000001
bois laitelle,0.56362
bois laiteux febrifuge,0.5247747164000001
bois loraille,0.5670581044878049
bois lubin,0.46629131779661026
bois l’ecorce,0.7395576923076923
bois mabel,0.3075
bois mabi,0.7439239793076924
bois madame,0.200841
bois major,0.3935
bois mal au dent,0.4014223684210526
bois mal aux dents,0.4014223684210526
bois marbre,1.1
bois margot,0.6452247225217391
bois marron,0.5670581044878049
bois merise,0.6444298548
bois moutarde,0.7580427083333333
bois mulatre,0.6333333333333333
bois mulet,0.73
bois muliitre,0.7557499999999999
bois myrte,1.0138592452210524
bois nago,0.6608477101896552
bois nan non,0.5902798425925926
bois negre,0.5133218846153845
bois negresse,0.4398786131666667
bois neuf,0.5651223884375001
bois neuf-rameau,0.5651223884375001
bois noir,0.5650319474289861
bois noyaux,0.3935
bois noyer,0.45
bois pagnol,0.79
bois pale,0.78375
bois palmiste,0.7199146913703706
bois patat,0.7256272089895286
bois patate,0.779145
bois paupit,0.5564973219886364
bois peine,0.6541455593210783
bois pele,0.7439239793076924
bois petit garcon,0.5406356571625001
bois petit-garcon,0.6829172864166668
bois petite feuille,0.7220066666666667
bois petites feuilles,1.0138592452210524
bois pigeon,0.7066055048099998
bois pille,0.6510616638793103
bois pin,0.5209396914893617
bois pine,0.6541455593210783
bois pine blanc,0.6541455593210783
bois pini,0.6541455593210783
bois pite,0.7439239793076924
bois plomb,0.7209121795
bois poison,0.39835402790833335
bois poisson,0.39835402790833335
bois poivre,0.94
bois poulette,0.6950000000000001
bois poupee,0.5564973219886364
bois puant,0.7580427083333333
bois rada,0.6452247225217391
bois raide,0.698591279786458
bois raie,0.5938206025423727
bois rave,0.7580427083333333
bois rouge,0.5426873290846153
bois sadine,0.6565774545454546
bois sagine,0.7047688125
bois saint,1.1089285714285715
bois saisissement,0.597507511
bois sand,0.7209121795
bois sardine,0.39835402790833335
bois savane,0.6218677405350468
bois savanne,0.7209121795
bois savonette,0.7677272727272728
bois savonnette pays,0.7677272727272728
bois sec,0.5426873290846153
bois senegaal,0.7580427083333333
bois senegal,0.7580427083333333
bois senti,0.6950000000000001
bois soumis,0.5564973219886364
bois tanniste rouge,0.5096368458709677
bois ti fey,1.0138592452210524
bois tremble,0.6016566000000001
bois trembler,0.43866035000000003
bois trompette,0.335197710137931
bois vache,0.4014223684210526
bois zed,0.7439239793076924
bois zet,0.7439239793076924
bois-chypre,0.5564973219886364
bois-coulevre,0.7580427083333333
bois-gli,0.8033333333333335
bois-guitare ,0.7309871428571428
bois-guitare caude,0.7309871428571428
bois-mabi,0.7439239793076924
bois-negresse,0.4398786131666667
bois-noyer,0.45
bois-trompette,0.335197710137931
boise rouge,0.5426873290846153
boisjambette,0.561
boisnoyer,0.45
bom zangle,0.4827179655952381
bon caimite,0.7274646214629631
bon garcon,0.47053999999999996
bon gason,0.47053999999999996
bon kaymit,0.7274646214629631
bonbon capitaine,0.643271923076923
bonbon chat,0.5564973219886364
bonbon codine,0.5564973219886364
bonbon coq d'inde,0.48849999999999993
bonbon kapitenn,
bonbon kodenn,0.5564973219886364
bonbon kok denn,0.48849999999999993
boudou,0.5670581044878049
boulet de canon,0.425212
boulet kanon,0.425212
bourreria,0.73
bousillette,0.79
bouziyet,0.79
brasil,1.0222122727272729
breadfruit,0.794784788611111
breadfruit: arne veritable,0.40940028571428577
bresiilet batard,0.5670581044878049
bresillet,0.79
breziet,1.0222122727272729
breziyet,0.9061061363636365
breziyet bata,0.5670581044878049
brignolle,1.0138592452210524
brikal,0.2937748082666667
bril,1.0138592452210524
brille,1.0138592452210524
brillol,0.7678700211351353
brinyol,1.0138592452210524
briser menage,0.6607672727272726
brisiette,0.79
briyol,0.7678700211351353
brize menaj,0.6607672727272726
briziyet,0.79
brucal,0.2937748082666667
brugmansia blanc,
brunellie bois-mabel,0.3075
bucida grignon,0.8033333333333335
buis,0.777296
buis benit,0.7042739047619048
buis de sable,0.34906134615625
bun,0.777296
bunchosia a feuilles corniculees,0.6950000000000001
bunchosia glanduleux,0.6950000000000001
bunchosia luisant,0.6950000000000001
bursera,0.3190909090909091
bwa ame,
bwa ame blan,0.747806163136986
bwa ami,0.6950000000000001
bwa anis,0.3935
bwa arada,0.5670581044878049
bwa bande,0.77
bwa berom,0.9137500000000001
bwa blan,0.5149155396734696
bwa blan gran fey,0.5969918575760871
bwa bourik,0.7580427083333333
bwa bouwo,0.67625
bwa brilan,0.43199562162162164
bwa brile,0.67
bwa campech,0.6541455593210783
bwa chandel,0.9625
bwa chapo,0.5059529257777778
bwa chenn,0.6060884444444444
bwa chik,0.5564973219886364
bwa dajan,0.7580427083333333
bwa damou,0.8054416666666667
bwa dan mawon,0.635
bwa danjou,0.479330175
bwa dano,0.7150626092794117
bwa dantel,
bwa dehet,0.5158034375
bwa deho,0.724794666783784
bwa denn,0.6561236609943182
bwa denn franse,0.9137500000000001
bwa denn mawon,0.6180775454545454
bwa dijab,0.34906134615625
bwa dinn,0.7557499999999999
bwa dinn fran,0.9137500000000001
bwa dinn franse,0.9137500000000001
bwa dinn ti fey,1.0138592452210524
bwa diou,0.724794666783784
bwa diou mawon,0.5670581044878049
bwa djab,0.34906134615625
bwa dom,0.47050771874999997
bwa doti,0.77
bwa doti blan,0.88
bwa doti wouj,0.88
bwa doule,0.558
bwa douwo,0.67625
bwa ebenn,0.7678700211351353
bwa ekos,0.7395576923076923
bwa fe,0.7439239793076924
bwa fe blan,0.7439239793076924
bwa fe mawon,0.7678700211351353
bwa fetid,0.7580427083333333
bwa fey blanch,0.5938206025423727
bwa foumi,0.707446590909091
bwa fwenn,0.39459445437499996
bwa gal,0.7395576923076923
bwa gason,0.47053999999999996
bwa gep,0.5149155396734696
bwa grenn,0.725
bwa grenn nwa,0.725
bwa grigri,0.6452247225217391
bwa ivran,0.6933333333333334
bwa jambet,0.561
bwa jon,0.7857404545454546
bwa jones,
bwa jonis,
bwa ka,0.809873618
bwa kabrit,0.6121936363636363
bwa kachiman,0.4805487873846154
bwa kajou,1.0138592452210524
bwa kaka,0.7580427083333333
bwa kalson,0.8084724999999998
bwa kampech,0.7529656368033963
bwa kano,0.43866035000000003
bwa kanon,0.335197710137931
bwa kapab,0.7439239793076924
bwa kapo,0.6016566000000001
bwa kasav,0.77
bwa kasav silves,0.59932
bwa kayman,0.727310150793552
bwa kochon,0.6546396575423388
bwa kochon mawon,0.707633740375
bwa kodinn,
bwa kok,0.7110485785789474
bwa kok denn,
bwa kolye,0.6680866666666665
bwa kon,0.63808921875
bwa kotlet,0.7069045790476193
bwa koulev,0.7580427083333333
bwa koure,0.94
bwa krapo,0.4014223684210526
bwa kwil,0.7580427083333333
bwa lafiev,0.94
bwa lans,0.7789285714285714
bwa lans bata,0.7789285714285714
bwa lans fran,0.7789285714285714
bwa let,0.43199562162162164
bwa let femel,0.47501502199999995
bwa let mal,0.5247747164000001
bwa letel,0.56362
bwa leza,0.5592691787926829
bwa liben,0.46629131779661026
bwa loray,0.5670581044878049
bwa mabel,0.3075
bwa mabi,0.7439239793076924
bwa mabre,1.1
bwa madam,0.200841
bwa mago,0.6452247225217391
bwa majo,0.3935
bwa malodan,0.4014223684210526
bwa mango,0.6452247225217391
bwa mao,0.7580427083333333
bwa mawon,0.5670581044878049
bwa meriz,0.6444298548
bwa milat,0.6333333333333333
bwa milet,0.73
bwa mit,1.0138592452210524
bwa motel,0.2937748082666667
bwa motel vre,0.2937748082666667
bwa moutad,0.7580427083333333
bwa nago,0.6706337565
bwa nanno,0.5902798425925926
bwa nannon,0.5902798425925926
bwa nef,0.5651223884375001
bwa nef ramo,0.5651223884375001
bwa neg,0.5133218846153845
bwa neges,0.4398786131666667
bwa nwa,0.5650319474289861
bwa nwayo,0.3935
bwa pal,0.78375
bwa palmis,0.7199146913703706
bwa panyol,0.79
bwa patat,0.779145
bwa pen,0.5209396914893617
bwa penn,0.6541455593210783
bwa petro,0.7439239793076924
bwa pijon,0.7066055048099998
bwa pine,0.6541455593210783
bwa pine blan,0.6541455593210783
bwa pini,0.6541455593210783
bwa pit,0.7439239793076924
bwa ple,0.7439239793076924
bwa plom,0.7209121795
bwa popit,0.5564973219886364
bwa poulet,0.6950000000000001
bwa poupe,0.5564973219886364
bwa pwason,0.39835402790833335
bwa pwav,0.94
bwa pwiant,0.7580427083333333
bwa rai,0.5938206025423727
bwa raid,0.698591279786458
bwa rav,0.7580427083333333
bwa rogou,0.7557499999999999
bwa sadinn,0.6565774545454546
bwa saginn,0.7047688125
bwa santi,0.6950000000000001
bwa sasiye bata,0.4398786131666667
bwa sasiye mawon,0.4398786131666667
bwa satanye,0.5056782500000001
bwa satsi,0.68281687825
bwa savann,0.5731017245700935
bwa savon,0.7677272727272728
bwa savonet peyi,0.7677272727272728
bwa sek,0.5426873290846153
bwa sen,1.1089285714285715
bwa senegal,0.7580427083333333
bwa sezisman,0.597507511
bwa sip,0.7783167949166666
bwa siwo,0.3935
bwa soumi,0.5564973219886364
bwa swa,0.33398823425
bwa swa mawon,0.3
bwa tamis wouj,0.5096368458709677
bwa tanis wouj,0.5096368458709677
bwa ti fey,1.0138592452210524
bwa ti gason,0.5406356571625001
bwa tramble,0.5201584750000001
bwa tremble,0.6016566000000001
bwa twompet,0.335197710137931
bwa vach,0.4014223684210526
bwa velou,0.7580427083333333
bwa wil,0.8677016639999999
bwa wouj,0.5426873290846153
bwa woz,0.6968901315825535
bwa zed,0.7439239793076924
bwa zet,0.7439239793076924
bwa-ple,0.7439239793076924
bwapal,0.6510616638793103
bwatifey,0.7220066666666667
bwis beni,0.7042739047619048
bwis sab,0.34906134615625
cabirma de guinea,0.5725762566136363
caca chien,0.7580427083333333
caca poule,0.6227679243076923
cacache,0.7580427083333333
cache,0.7580427083333333
cachibou,0.3190909090909091
cachima,0.4805487873846154
cachiman,0.4805487873846154
cachiman cannelle,0.4805487873846154
cachiman coeur de boeuf,0.4805487873846154
cachiman la chine,0.4805487873846154
cachiman marron,0.5215543936923077
cachiman sauvage,0.56256
cachiman zombie,0.4805487873846154
cacome marron,0.7831121739130434
cacorne marron,0.7831121739130434
cactier,0.54
cactus,0.54
cafe jaune,0.5133218846153845
cafe maron,0.49806893333333335
cafe marron,0.73
cafe sauvage,0.7309871428571428
cahciman-montagne,0.4805487873846154
caiman,0.7150626092794117
caiman franc,0.6950000000000001
caimite,0.7274646214629631
caimite des jardins,0.7274646214629631
caimite franche,0.7274646214629631
caimite marron,0.7274646214629631
caimite sauvage,0.7274646214629631
caimitier,0.7274646214629631
caimitier a feuilles d'or,0.7274646214629631
caimitier ferrugineux,0.7274646214629631
caimitier marron,0.7274646214629631
caimitier olivaire,0.7274646214629631
cajou sovaj,0.707446590909091
cale basse marron,0.6321763141073171
calebasse,0.65463825
calebasse batard,0.6321763141073171
calebasse marron,0.65463825
calebasse marronne,0.65463825
calebasse zombie,0.6321763141073171
calebasse-zombi,0.6321763141073171
calebassier,0.66263600325
calle noire,0.779145
calliandra,0.8160000000000001
calliandre,0.8160000000000001
calmouc,0.74
cambron,0.767323963
came-marie,0.5178173127468355
camille,0.95
campech,0.8517857142857143
campeche,0.8517857142857143
campeche ,0.8517857142857143
campeche marron,0.6680866666666665
campechier,0.8517857142857143
camphre,0.4827179655952381
camphrier,0.4827179655952381
canape,0.98
candelabre,0.47053999999999996
candelon,0.767323963
canille,0.95
canique,1.0222122727272729
canne de tobago,0.5567344712
cannelier a triple nervure,0.4827179655952381
cannelier de montagne,0.4827179655952381
cannelle,0.5029717350792882
cannelle abeille,0.5829805
cannelle douce,0.5829805
cannelle marron,0.5029717350792882
cannelle miel,0.5829805
cannelle poivree,0.95
cannellier,0.4827179655952381
caoutchouc,0.456420480205214
capable,0.7439239793076924
capable marguerite,0.6829172864166668
capitaine,0.643271923076923
caprice,0.5247747164000001
caprier ,0.7580427083333333
caprier rampant,0.7580427083333333
caprier souple,0.7580427083333333
caracolet,0.6571703642638889
caractere des hommes,0.8084724999999998
carambolier,0.5479506249999999
carambouba,0.767323963
carassol,0.4805487873846154
carnpeche,0.8517857142857143
carosse,0.325650588
carossier,0.325650588
cascarille,0.5149155396734696
casearia cafe-marron,0.6636216683369565
casearia papelite,0.6636216683369565
casearia piquant-vada,0.6636216683369565
casse,0.8194038448275862
casse a baton,0.6607672727272726
casse abilton,0.6607672727272726
casse de siam,0.6607672727272726
casse doux,0.8194038448275862
casse espagnole,0.8194038448275862
casse hache,0.8372829411764706
casse marron,0.6607672727272726
casse-hallier,0.6607672727272726
casser sec,0.5426873290846153
cassia,0.6607672727272726
cassie,0.767323963
cassier ,0.767323963
cassier a gros fruits,0.8194038448275862
cassier marron,0.6607672727272726
catastres,0.54
